ref,station_distance,pub_date,studio,n_rooms,area,floor,mcc,circle,center_distance,y
/moskva/kvartiry/1-k_kvartira_30_m_15_et._1774596923,8,2020-08-09,0,1,30,1,0,0,10.477097307352325,1.1
/moskva/kvartiry/1-k_kvartira_30_m_15_et._1863456024,12,2020-08-06,0,1,30,1,0,0,8.472844364103706,0.8333333333333334
/moskva/kvartiry/1-k_kvartira_30_m_15_et._1919418813,4,2020-08-12,0,1,30,1,0,0,37.45778425190925,0.8666666666666667
/moskva/kvartiry/1-k_kvartira_30_m_15_et._1935568715,11,2020-08-01,0,1,30,1,1,0,8.167439322613241,0.9
/moskva/kvartiry/1-k_kvartira_30_m_15_et._1955221462,26,2020-08-11,0,1,30,1,0,0,8.854535352572697,0.8333333333333334
/moskva/kvartiry/1-k_kvartira_30_m_15_et._1955253330,7,2020-08-03,0,1,30,1,1,0,7.3223283805187585,0.9333333333333333
/moskva/kvartiry/1-k_kvartira_30_m_15_et._1955743853,4,2020-08-06,0,1,30,1,0,0,5.1098852741901215,1.3333333333333333
/moskva/kvartiry/1-k_kvartira_30_m_15_et._1955757143,17,2020-08-12,0,1,30,1,0,0,42.08652548896108,1.0
/moskva/kvartiry/1-k_kvartira_30_m_15_et._1959197529,25,2020-08-11,0,1,30,1,0,0,13.104947130339838,0.8666666666666667
/moskva/kvartiry/1-k_kvartira_30_m_15_et._1960696428,9,2020-08-13,0,1,30,1,0,0,7.671028377203213,1.1666666666666667
/moskva/kvartiry/1-k_kvartira_30_m_15_et._1960736636,14,2020-08-09,0,1,30,1,0,0,9.207817966979363,1.0
/moskva/kvartiry/1-k_kvartira_30_m_15_et._1965690632,6,2020-08-09,0,1,30,1,0,0,7.06392354263755,0.9666666666666667
/moskva/kvartiry/1-k_kvartira_30_m_15_et._1967454318,10,2020-08-04,0,1,30,1,0,0,8.854535352572697,0.8333333333333334
/moskva/kvartiry/1-k_kvartira_30_m_15_et._1970846601,10,2020-08-02,0,1,30,1,0,0,12.844090430537948,1.0
/moskva/kvartiry/1-k_kvartira_30_m_15_et._1980982489,8,2020-08-02,0,1,30,1,0,0,42.08652548896108,1.1333333333333333
/moskva/kvartiry/1-k_kvartira_30_m_15_et._1983050780,13,2020-08-06,0,1,30,1,0,0,11.267289786799822,0.9666666666666667
/moskva/kvartiry/1-k_kvartira_30_m_15_et._788847297,12,2020-08-05,0,1,30,1,0,0,10.738613232563797,0.8333333333333334
/moskva/kvartiry/1-k_kvartira_30_m_1616_et._1966081877,8,2020-08-06,0,1,30,16,0,0,5.431555141686898,1.3333333333333333
/moskva/kvartiry/1-k_kvartira_30_m_1825_et._1417646106,10,2020-08-03,0,1,30,18,0,0,5.770411275331013,1.8333333333333333
/moskva/kvartiry/1-k_kvartira_30_m_19_et._1789689458,12,2020-08-11,0,1,30,1,0,0,10.477097307352325,0.9333333333333333
/moskva/kvartiry/1-k_kvartira_30_m_19_et._1927560292,13,2020-08-05,0,1,30,1,1,0,9.817814863464967,1.1666666666666667
/moskva/kvartiry/1-k_kvartira_30_m_19_et._1949304987,14,2020-08-13,0,1,30,1,0,0,11.857816451516747,0.9999666666666667
/moskva/kvartiry/1-k_kvartira_30_m_19_et._1951728703,3,2020-08-06,0,1,30,1,0,0,38.05223639778658,1.1666666666666667
/moskva/kvartiry/1-k_kvartira_30_m_19_et._1959542387,10,2020-08-09,0,1,30,1,0,0,11.468256055345096,0.9333333333333333
/moskva/kvartiry/1-k_kvartira_30_m_19_et._1969227104,12,2020-08-09,0,1,30,1,0,0,12.37597295337994,1.1666666666666667
/moskva/kvartiry/1-k_kvartira_30_m_19_et._1973119874,11,2020-08-03,0,1,30,1,0,0,12.37597295337994,0.8333333333333334
/moskva/kvartiry/1-k_kvartira_30_m_210_et._1382590576,6,2020-08-05,0,1,30,2,0,0,24.387314519709967,0.7666666666666667
/moskva/kvartiry/1-k_kvartira_30_m_2125_et._1201546536,6,2020-08-14,0,1,30,21,0,0,18.95519830381052,0.9333333333333333
/moskva/kvartiry/1-k_kvartira_30_m_212_et._1970189554,8,2020-08-06,0,1,30,2,0,0,5.9255803599455605,1.3333333333333333
/moskva/kvartiry/1-k_kvartira_30_m_217_et._1983286449,7,2020-08-05,0,1,30,2,0,0,12.833674364295671,1.1666666666666667
/moskva/kvartiry/1-k_kvartira_30_m_23_et._1837681441,22,2020-08-06,0,1,30,2,0,0,12.833674364295671,0.5
/moskva/kvartiry/1-k_kvartira_30_m_23_et._1969265268,17,2020-08-10,0,1,30,2,0,0,12.844090430537948,1.1333333333333333
/moskva/kvartiry/1-k_kvartira_30_m_23_et._1969604229,17,2020-08-03,0,1,30,2,0,0,12.844090430537948,1.1666666666666667
/moskva/kvartiry/1-k_kvartira_30_m_24_et._1975473942,19,2020-08-06,0,1,30,2,0,0,13.104947130339838,0.9333333333333333
/moskva/kvartiry/1-k_kvartira_30_m_25_et._1716760623,3,2020-08-05,0,1,30,2,0,0,11.695518580447414,1.3333333333333333
/moskva/kvartiry/1-k_kvartira_30_m_25_et._1719818658,13,2020-08-07,0,1,30,2,0,0,10.477097307352325,0.8
/moskva/kvartiry/1-k_kvartira_30_m_25_et._1784593866,19,2020-08-12,0,1,30,2,0,0,14.274933458415227,0.9333333333333333
/moskva/kvartiry/1-k_kvartira_30_m_25_et._1876957297,16,2020-08-06,0,1,30,2,0,0,6.8322428413998,1.4666666666666666
/moskva/kvartiry/1-k_kvartira_30_m_25_et._1927878081,10,2020-08-13,0,1,30,2,0,0,13.890305901113779,1.0
/moskva/kvartiry/1-k_kvartira_30_m_25_et._1964310047,12,2020-08-05,0,1,30,2,0,0,10.783910412519429,0.8666666666666667
/moskva/kvartiry/1-k_kvartira_30_m_25_et._1968354998,9,2020-08-03,0,1,30,2,0,0,7.671028377203213,1.2333333333333334
/moskva/kvartiry/1-k_kvartira_30_m_25_et._1973448724,4,2020-08-14,0,1,30,2,0,0,5.770411275331013,1.3333333333333333
/moskva/kvartiry/1-k_kvartira_30_m_25_et._1978966193,6,2020-08-05,0,1,30,2,1,0,8.86937145169443,0.9333333333333333
/moskva/kvartiry/1-k_kvartira_30_m_25_et._1981197633,8,2020-08-11,0,1,30,2,0,0,12.184305862368571,1.0333333333333334
/moskva/kvartiry/1-k_kvartira_30_m_25_et._740255754,6,2020-08-05,0,1,30,2,0,0,12.33177916408014,1.3
/moskva/kvartiry/1-k_kvartira_30_m_27_et._1952413066,16,2020-08-01,0,1,30,2,0,0,15.272748462756109,1.5
/moskva/kvartiry/1-k_kvartira_30_m_28_et._1841280223,2,2020-08-06,0,1,30,2,0,0,8.168661268245879,1.6666666666666667
/moskva/kvartiry/1-k_kvartira_30_m_28_et._1916069026,11,2020-08-05,0,1,30,2,0,0,8.710491973192113,1.1666666666666667
/moskva/kvartiry/1-k_kvartira_30_m_28_et._1976710142,2,2020-08-10,0,1,30,2,0,0,8.168661268245879,1.3333333333333333
/moskva/kvartiry/1-k_kvartira_30_m_28_et._1983031308,9,2020-08-05,0,1,30,2,0,0,12.833674364295671,1.1666666666666667
/moskva/kvartiry/1-k_kvartira_30_m_29_et._1854872430,20,2020-08-04,0,1,30,2,0,0,42.08652548896108,1.1666666666666667
/moskva/kvartiry/1-k_kvartira_30_m_29_et._1923537822,8,2020-08-08,0,1,30,2,0,0,13.104947130339838,0.9
/moskva/kvartiry/1-k_kvartira_30_m_29_et._1956476740,6,2020-08-12,0,1,30,2,0,0,7.37912726359075,1.2666666666666666
/moskva/kvartiry/1-k_kvartira_30_m_29_et._1968562482,12,2020-08-07,0,1,30,2,0,0,13.104947130339838,1.0
/moskva/kvartiry/1-k_kvartira_30_m_29_et._1974606590,20,2020-08-13,0,1,30,2,0,0,12.833674364295671,1.0
/moskva/kvartiry/1-k_kvartira_30_m_310_et._1963864894,9,2020-08-13,0,1,30,3,0,0,25.095109224601092,0.7666666666666667
/moskva/kvartiry/1-k_kvartira_30_m_34_et._1901200071,21,2020-08-03,0,1,30,3,0,0,12.833674364295671,0.5333333333333333
/moskva/kvartiry/1-k_kvartira_30_m_35_et._1069050035,3,2020-08-11,0,1,30,3,0,0,5.770411275331013,1.8333333333333333
/moskva/kvartiry/1-k_kvartira_30_m_35_et._1377106490,7,2020-08-03,0,1,30,3,0,0,10.477097307352325,1.0
/moskva/kvartiry/1-k_kvartira_30_m_35_et._1809800447,12,2020-08-04,0,1,30,3,0,0,11.695518580447414,1.1666666666666667
/moskva/kvartiry/1-k_kvartira_30_m_35_et._1887251017,3,2020-08-04,0,1,30,3,0,0,2.9469041999643286,1.6666666666666667
/moskva/kvartiry/1-k_kvartira_30_m_35_et._1894639128,5,2020-08-13,0,1,30,3,0,0,12.37597295337994,1.0333333333333334
/moskva/kvartiry/1-k_kvartira_30_m_35_et._1948443348,5,2020-08-06,0,1,30,3,0,0,10.753644694068587,1.0666666666666667
/moskva/kvartiry/1-k_kvartira_30_m_35_et._1950064802,10,2020-08-06,0,1,30,3,0,0,13.72134321956592,1.1666666666666667
/moskva/kvartiry/1-k_kvartira_30_m_35_et._1960020027,8,2020-08-13,0,1,30,3,0,0,7.240311699791832,1.1666666666666667
/moskva/kvartiry/1-k_kvartira_30_m_35_et._1962955893,4,2020-08-07,0,1,30,3,0,0,10.280529714740107,1.5666666666666667
/moskva/kvartiry/1-k_kvartira_30_m_35_et._1964946779,12,2020-08-09,0,1,30,3,0,0,12.184305862368571,0.9
/moskva/kvartiry/1-k_kvartira_30_m_35_et._1975385532,4,2020-08-06,0,1,30,3,0,0,4.174283391931213,0.8
/moskva/kvartiry/1-k_kvartira_30_m_35_et._1976307805,16,2020-08-10,0,1,30,3,0,0,8.022086330831291,1.0
/moskva/kvartiry/1-k_kvartira_30_m_35_et._1978122599,8,2020-08-01,0,1,30,3,0,0,12.33177916408014,1.0
/moskva/kvartiry/1-k_kvartira_30_m_35_et._775654947,3,2020-08-03,0,1,30,3,0,0,12.37597295337994,1.0
/moskva/kvartiry/1-k_kvartira_30_m_36_et._1971940686,5,2020-08-10,0,1,30,3,0,0,0.6572154168736299,1.8333333333333333
/moskva/kvartiry/1-k_kvartira_30_m_38_et._1963884235,6,2020-08-07,0,1,30,3,0,0,10.783910412519429,0.8333333333333334
/moskva/kvartiry/1-k_kvartira_30_m_39_et._1200883868,7,2020-08-10,0,1,30,3,0,0,17.749787002559334,0.8333333333333334
/moskva/kvartiry/1-k_kvartira_30_m_39_et._1490166270,2,2020-08-01,0,1,30,3,1,0,7.377513511565585,1.3
/moskva/kvartiry/1-k_kvartira_30_m_39_et._1952946927,15,2020-08-07,0,1,30,3,0,0,42.08652548896108,1.0
/moskva/kvartiry/1-k_kvartira_30_m_39_et._1969593770,5,2020-08-13,0,1,30,3,0,0,3.9895184132689607,1.2
/moskva/kvartiry/1-k_kvartira_30_m_39_et._519062915,3,2020-08-03,0,1,30,3,0,0,5.431555141686898,1.5
/moskva/kvartiry/1-k_kvartira_30_m_411_et._1958502321,12,2020-08-01,0,1,30,4,1,0,10.080947422551246,1.38
/moskva/kvartiry/1-k_kvartira_30_m_45_et._1116934023,6,2020-08-11,0,1,30,4,0,0,11.368321538659833,1.1666666666666667
/moskva/kvartiry/1-k_kvartira_30_m_45_et._1268769516,3,2020-08-07,0,1,30,4,0,0,12.184305862368571,1.0
/moskva/kvartiry/1-k_kvartira_30_m_45_et._1446590357,9,2020-08-03,0,1,30,4,0,0,11.31836121415036,1.1666666666666667
/moskva/kvartiry/1-k_kvartira_30_m_45_et._1794757151,10,2020-08-11,0,1,30,4,0,0,10.477097307352325,1.1666666666666667
/moskva/kvartiry/1-k_kvartira_30_m_45_et._1957501844,7,2020-08-12,0,1,30,4,0,0,12.33177916408014,0.9333333333333333
/moskva/kvartiry/1-k_kvartira_30_m_45_et._1958392861,9,2020-08-04,0,1,30,4,0,0,4.271853909460736,1.2666666666666666
/moskva/kvartiry/1-k_kvartira_30_m_45_et._1968896024,3,2020-08-14,0,1,30,4,0,0,11.31836121415036,1.1666666666666667
/moskva/kvartiry/1-k_kvartira_30_m_45_et._1983281352,18,2020-08-05,0,1,30,4,0,0,10.280529714740107,0.8333333333333334
/moskva/kvartiry/1-k_kvartira_30_m_45_et._444275762,9,2020-08-10,0,1,30,4,0,0,4.929521205774406,1.6666666666666667
/moskva/kvartiry/1-k_kvartira_30_m_48_et._1963061621,11,2020-08-11,0,1,30,4,0,0,6.285444479882572,1.0
/moskva/kvartiry/1-k_kvartira_30_m_49_et._1922325468,16,2020-08-10,0,1,30,4,0,0,12.833674364295671,0.9
/moskva/kvartiry/1-k_kvartira_30_m_49_et._1964205110,29,2020-08-06,0,1,30,4,0,0,12.184305862368571,0.7666666666666667
/moskva/kvartiry/1-k_kvartira_30_m_49_et._1972182006,2,2020-08-06,0,1,30,4,0,1,2.995982960291314,1.5
/moskva/kvartiry/1-k_kvartira_30_m_49_et._1979999679,10,2020-08-09,0,1,30,4,1,0,10.131813490251698,1.1666666666666667
/moskva/kvartiry/1-k_kvartira_30_m_49_et._1981671521,11,2020-08-10,0,1,30,4,0,0,12.37597295337994,0.9
/moskva/kvartiry/1-k_kvartira_30_m_510_et._1983764497,8,2020-08-05,0,1,30,5,0,0,6.1962879695970425,2.5
/moskva/kvartiry/1-k_kvartira_30_m_512_et._1983562488,6,2020-08-05,0,1,30,5,1,0,10.131813490251698,1.3333333333333333
/moskva/kvartiry/1-k_kvartira_30_m_55_et._1472251322,7,2020-08-10,0,1,30,5,0,0,10.477097307352325,1.0
/moskva/kvartiry/1-k_kvartira_30_m_55_et._1708109946,16,2020-08-13,0,1,30,5,1,0,7.3223283805187585,1.1666666666666667
/moskva/kvartiry/1-k_kvartira_30_m_55_et._1844334037,12,2020-08-12,0,1,30,5,0,0,11.468256055345096,0.9
/moskva/kvartiry/1-k_kvartira_30_m_55_et._1883692184,5,2020-08-06,0,1,30,5,0,0,12.647554108980627,1.0
/moskva/kvartiry/1-k_kvartira_30_m_55_et._1902439985,16,2020-08-02,0,1,30,5,0,0,14.058448527939985,1.0
/moskva/kvartiry/1-k_kvartira_30_m_55_et._1912460500,4,2020-08-05,0,1,30,5,0,0,5.770411275331013,1.2333333333333334
/moskva/kvartiry/1-k_kvartira_30_m_55_et._1934899871,2,2020-08-05,0,1,30,5,0,0,11.857816451516747,0.95
/moskva/kvartiry/1-k_kvartira_30_m_55_et._1949046951,8,2020-08-10,0,1,30,5,0,0,6.226988803128491,1.2666666666666666
/moskva/kvartiry/1-k_kvartira_30_m_55_et._1953697834,9,2020-08-11,0,1,30,5,0,0,10.738613232563797,0.8666666666666667
/moskva/kvartiry/1-k_kvartira_30_m_55_et._1957472779,12,2020-08-12,0,1,30,5,1,0,8.22312586309167,0.8666666666666667
/moskva/kvartiry/1-k_kvartira_30_m_55_et._1962174846,6,2020-08-06,0,1,30,5,0,0,13.104947130339838,1.0
/moskva/kvartiry/1-k_kvartira_30_m_55_et._1965801257,19,2020-08-04,0,1,30,5,0,0,9.665403161659539,0.9333333333333333
/moskva/kvartiry/1-k_kvartira_30_m_55_et._1969817094,11,2020-08-01,0,1,30,5,1,0,8.167439322613241,1.0333333333333334
/moskva/kvartiry/1-k_kvartira_30_m_55_et._1969836967,10,2020-08-01,0,1,30,5,0,0,14.2673040798135,0.9
/moskva/kvartiry/1-k_kvartira_30_m_55_et._1974802059,17,2020-08-13,0,1,30,5,0,0,42.08652548896108,0.9333333333333333
/moskva/kvartiry/1-k_kvartira_30_m_55_et._1979857796,6,2020-08-09,0,1,30,5,0,0,12.647554108980627,1.0
/moskva/kvartiry/1-k_kvartira_30_m_55_et._1980533708,12,2020-08-04,0,1,30,5,0,0,42.08652548896108,1.0
/moskva/kvartiry/1-k_kvartira_30_m_55_et._1980547014,12,2020-08-05,0,1,30,5,0,0,42.08652548896108,1.0
/moskva/kvartiry/1-k_kvartira_30_m_58_et._1883732964,14,2020-08-08,0,1,30,5,0,0,4.118448547997712,1.3333333333333333
/moskva/kvartiry/1-k_kvartira_30_m_59_et._1960048622,6,2020-08-05,0,1,30,5,0,0,42.08652548896108,0.8
/moskva/kvartiry/1-k_kvartira_30_m_59_et._1964054143,9,2020-08-07,0,1,30,5,1,0,10.131813490251698,1.0
/moskva/kvartiry/1-k_kvartira_30_m_59_et._1972235652,11,2020-08-04,0,1,30,5,0,0,17.492094911507404,0.8666666666666667
/moskva/kvartiry/1-k_kvartira_30_m_59_et._1973137322,3,2020-08-02,0,1,30,5,0,0,12.184305862368571,1.1
/moskva/kvartiry/1-k_kvartira_30_m_59_et._1981232464,9,2020-08-14,0,1,30,5,1,0,10.131813490251698,0.9333333333333333
/moskva/kvartiry/1-k_kvartira_30_m_612_et._1634164922,1,2020-08-04,0,1,30,6,0,0,5.2948330550598985,1.5
/moskva/kvartiry/1-k_kvartira_30_m_67_et._1981172248,8,2020-08-04,0,1,30,6,0,0,3.9895184132689607,1.1666666666666667
/moskva/kvartiry/1-k_kvartira_30_m_68_et._1980453496,2,2020-08-10,0,1,30,6,0,0,8.472844364103706,1.0
/moskva/kvartiry/1-k_kvartira_30_m_69_et._1007289604,28,2020-08-14,0,1,30,6,0,0,12.184305862368571,0.8666666666666667
/moskva/kvartiry/1-k_kvartira_30_m_69_et._1909496641,7,2020-08-11,0,1,30,6,0,0,13.279670805067859,1.0666666666666667
/moskva/kvartiry/1-k_kvartira_30_m_69_et._1927895302,7,2020-08-01,0,1,30,6,0,0,13.279670805067859,0.8666666666666667
/moskva/kvartiry/1-k_kvartira_30_m_69_et._1976693662,14,2020-08-02,0,1,30,6,0,0,17.492094911507404,1.0333333333333334
/moskva/kvartiry/1-k_kvartira_30_m_712_et._1966022431,15,2020-08-04,0,1,30,7,0,0,12.37597295337994,0.8999666666666666
/moskva/kvartiry/1-k_kvartira_30_m_724_et._1850694213,4,2020-08-14,0,1,30,7,0,0,12.785580057042635,2.1666666666666665
/moskva/kvartiry/1-k_kvartira_30_m_79_et._1418149352,6,2020-08-05,0,1,30,7,0,1,3.4395828872816336,1.6666666666666667
/moskva/kvartiry/1-k_kvartira_30_m_79_et._1949365861,12,2020-08-06,0,1,30,7,0,0,12.37597295337994,0.7666666666666667
/moskva/kvartiry/1-k_kvartira_30_m_79_et._1960074134,5,2020-08-14,0,1,30,7,0,0,37.45778425190925,0.9333333333333333
/moskva/kvartiry/1-k_kvartira_30_m_79_et._1961684846,4,2020-08-10,0,1,30,7,0,0,4.655436104927691,1.0666666666666667
/moskva/kvartiry/1-k_kvartira_30_m_79_et._794626608,10,2020-08-10,0,1,30,7,1,0,10.131813490251698,1.0
/moskva/kvartiry/1-k_kvartira_30_m_812_et._1981329180,28,2020-08-04,0,1,30,8,0,0,12.184305862368571,0.9333333333333333
/moskva/kvartiry/1-k_kvartira_30_m_814_et._1961587389,1,2020-08-03,0,1,30,8,0,0,5.2948330550598985,1.0666666666666667
/moskva/kvartiry/1-k_kvartira_30_m_89_et._1905273515,5,2020-08-13,0,1,30,8,0,0,1.6755678969947756,1.8666666666666667
/moskva/kvartiry/1-k_kvartira_30_m_89_et._1936077704,6,2020-08-01,0,1,30,8,0,0,5.16538661677811,1.7633333333333332
/moskva/kvartiry/1-k_kvartira_30_m_89_et._1944381494,7,2020-08-09,0,1,30,8,0,0,12.184305862368571,0.8333333333333334
/moskva/kvartiry/1-k_kvartira_30_m_89_et._1994619829,7,2020-08-10,0,1,30,8,0,0,12.33177916408014,1.1666666666666667
/moskva/kvartiry/1-k_kvartira_30_m_912_et._1960497633,23,2020-08-04,0,1,30,9,0,0,20.28006401482817,0.7
/moskva/kvartiry/1-k_kvartira_30_m_915_et._1964873156,7,2020-08-13,0,1,30,9,0,0,7.387032237319362,1.6333333333333333
/moskva/kvartiry/1-k_kvartira_30_m_916_et._1665275691,16,2020-08-03,0,1,30,9,0,0,17.492094911507404,1.0
/moskva/kvartiry/1-k_kvartira_30_m_922_et._1979183146,22,2020-08-13,0,1,30,9,0,0,11.192041397390943,1.0
/moskva/kvartiry/1-k_kvartira_30_m_99_et._544716540,19,2020-08-06,0,1,30,9,0,0,16.5081390984448,0.9
/moskva/kvartiry/1-k_kvartira_31.2_m_39_et._1968261325,17,2020-08-12,0,1,31,3,0,0,11.695518580447414,1.1290322580645162
/moskva/kvartiry/1-k_kvartira_31.4_m_55_et._1968779847,10,2020-08-02,0,1,31,5,0,0,10.738613232563797,0.967741935483871
/moskva/kvartiry/1-k_kvartira_31.4_m_617_et._1965669075,18,2020-08-05,0,1,31,6,0,0,20.28006401482817,0.7419354838709677
/moskva/kvartiry/1-k_kvartira_31.5_m_15_et._1978242287,2,2020-08-11,0,1,32,1,0,0,13.558779945548173,0.875
/moskva/kvartiry/1-k_kvartira_31.5_m_29_et._1953662631,12,2020-08-03,0,1,32,2,0,0,9.372435489307756,1.15625
/moskva/kvartiry/1-k_kvartira_31.5_m_45_et._1968576900,12,2020-08-04,0,1,32,4,1,0,11.149641237333775,1.09375
/moskva/kvartiry/1-k_kvartira_31.5_m_89_et._1958659439,7,2020-08-04,0,1,32,8,0,0,10.738613232563797,0.9375
/moskva/kvartiry/1-k_kvartira_31.5_m_914_et._1827300051,6,2020-08-04,0,1,32,9,0,0,9.36889997825766,1.15625
/moskva/kvartiry/1-k_kvartira_31.6_m_15_et._1960628977,6,2020-08-04,0,1,32,1,0,0,4.745268302856832,1.25
/moskva/kvartiry/1-k_kvartira_31.6_m_79_et._1975885100,5,2020-08-12,0,1,32,7,0,0,9.207817966979363,1.40625
/moskva/kvartiry/1-k_kvartira_31.7_m_35_et._1985551058,12,2020-08-14,0,1,32,3,0,0,15.656473583949358,0.875
/moskva/kvartiry/1-k_kvartira_31.7_m_55_et._1951422439,13,2020-08-02,0,1,32,5,0,0,10.738613232563797,0.625
/moskva/kvartiry/1-k_kvartira_31.8_m_45_et._1808660215,23,2020-08-13,0,1,32,4,1,0,7.3223283805187585,1.03125
/moskva/kvartiry/1-k_kvartira_31.8_m_45_et._1978636373,23,2020-08-07,0,1,32,4,1,0,7.3223283805187585,1.09375
/moskva/kvartiry/1-k_kvartira_31.8_m_49_et._1949583619,10,2020-08-03,0,1,32,4,1,0,11.149641237333775,0.875
/moskva/kvartiry/1-k_kvartira_31.9_m_25_et._1852913602,5,2020-08-13,0,1,32,2,0,0,10.477097307352325,0.875
/moskva/kvartiry/1-k_kvartira_31.9_m_29_et._1958223588,15,2020-08-09,0,1,32,2,1,0,9.752617279075578,0.975
/moskva/kvartiry/1-k_kvartira_31_m_1012_et._1973433810,13,2020-08-11,0,1,31,10,0,0,12.785580057042635,1.1290322580645162
/moskva/kvartiry/1-k_kvartira_31_m_112_et._1473849999,14,2020-08-03,0,1,31,1,0,0,13.104947130339838,1.032258064516129
/moskva/kvartiry/1-k_kvartira_31_m_1224_et._1977270897,9,2020-08-09,0,1,31,12,0,0,11.31836121415036,0.8709677419354839
/moskva/kvartiry/1-k_kvartira_31_m_14_et._1625019748,4,2020-08-05,0,1,31,1,0,0,13.104947130339838,0.967741935483871
/moskva/kvartiry/1-k_kvartira_31_m_15_et._1314056727,6,2020-08-03,0,1,31,1,0,0,1.0920233664001546,1.5483870967741935
/moskva/kvartiry/1-k_kvartira_31_m_15_et._1328125835,13,2020-08-12,0,1,31,1,0,0,12.785580057042635,0.967741935483871
/moskva/kvartiry/1-k_kvartira_31_m_15_et._1800889823,6,2020-08-09,0,1,31,1,0,0,8.588168507674624,1.4516129032258065
/moskva/kvartiry/1-k_kvartira_31_m_15_et._1874536848,11,2020-08-10,0,1,31,1,1,0,10.131813490251698,1.1290322580645162
/moskva/kvartiry/1-k_kvartira_31_m_15_et._1955468812,16,2020-08-07,0,1,31,1,0,0,9.716113089086091,1.0483870967741935
/moskva/kvartiry/1-k_kvartira_31_m_15_et._1957890950,8,2020-08-08,0,1,31,1,0,0,11.267289786799822,0.8064516129032258
/moskva/kvartiry/1-k_kvartira_31_m_15_et._1961174702,15,2020-08-10,0,1,31,1,1,0,10.131813490251698,0.9032258064516129
/moskva/kvartiry/1-k_kvartira_31_m_15_et._1962732404,7,2020-08-03,0,1,31,1,0,0,37.36727743823901,0.9032258064516129
/moskva/kvartiry/1-k_kvartira_31_m_15_et._1965320344,4,2020-08-14,0,1,31,1,0,0,37.45778425190925,0.9354838709677419
/moskva/kvartiry/1-k_kvartira_31_m_15_et._1965396762,11,2020-08-08,0,1,31,1,0,0,37.47716297083325,0.8709677419354839
/moskva/kvartiry/1-k_kvartira_31_m_15_et._1965598327,12,2020-08-08,0,1,31,1,0,0,12.785580057042635,1.032258064516129
/moskva/kvartiry/1-k_kvartira_31_m_15_et._1968062335,12,2020-08-09,0,1,31,1,0,0,9.207817966979363,0.8709677419354839
/moskva/kvartiry/1-k_kvartira_31_m_15_et._1970152028,16,2020-08-04,0,1,31,1,0,0,11.543072929572398,0.967741935483871
/moskva/kvartiry/1-k_kvartira_31_m_15_et._1971246753,19,2020-08-07,0,1,31,1,1,0,11.149641237333775,1.1290322580645162
/moskva/kvartiry/1-k_kvartira_31_m_15_et._1978356159,6,2020-08-08,0,1,31,1,0,0,7.06392354263755,1.032258064516129
/moskva/kvartiry/1-k_kvartira_31_m_15_et._1979772130,5,2020-08-03,0,1,31,1,0,0,10.477097307352325,1.1290322580645162
/moskva/kvartiry/1-k_kvartira_31_m_1617_et._1955048650,16,2020-08-07,0,1,31,16,0,0,20.28006401482817,0.967741935483871
/moskva/kvartiry/1-k_kvartira_31_m_1630_et._1973229927,3,2020-08-14,0,1,31,16,0,0,5.770411275331013,2.096774193548387
/moskva/kvartiry/1-k_kvartira_31_m_19_et._1761389423,6,2020-08-08,0,1,31,1,0,0,16.167248744604045,1.1290322580645162
/moskva/kvartiry/1-k_kvartira_31_m_19_et._1955307002,23,2020-08-01,0,1,31,1,0,0,12.37597295337994,0.9032258064516129
/moskva/kvartiry/1-k_kvartira_31_m_19_et._1969110329,18,2020-08-07,0,1,31,1,0,0,12.833674364295671,1.064516129032258
/moskva/kvartiry/1-k_kvartira_31_m_212_et._1973686938,9,2020-08-03,0,1,31,2,0,0,7.518119314201787,0.967741935483871
/moskva/kvartiry/1-k_kvartira_31_m_216_et._1976379053,7,2020-08-08,0,1,31,2,0,0,11.337152423327126,1.2903225806451613
/moskva/kvartiry/1-k_kvartira_31_m_25_et._1918881843,6,2020-08-03,0,1,31,2,0,0,13.72134321956592,0.967741935483871
/moskva/kvartiry/1-k_kvartira_31_m_25_et._1935864523,9,2020-08-09,0,1,31,2,0,0,7.671028377203213,0.8870967741935484
/moskva/kvartiry/1-k_kvartira_31_m_25_et._1955477183,9,2020-08-06,0,1,31,2,1,0,8.167439322613241,0.967741935483871
/moskva/kvartiry/1-k_kvartira_31_m_25_et._1964666024,2,2020-08-08,0,1,31,2,0,0,12.33177916408014,0.967741935483871
/moskva/kvartiry/1-k_kvartira_31_m_25_et._1967455974,10,2020-08-11,0,1,31,2,0,0,5.451087355930696,1.1290322580645162
/moskva/kvartiry/1-k_kvartira_31_m_25_et._1968063573,11,2020-08-11,0,1,31,2,0,0,11.368321538659833,1.1290322580645162
/moskva/kvartiry/1-k_kvartira_31_m_25_et._1977159598,8,2020-08-08,0,1,31,2,0,0,12.184305862368571,1.0
